Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Hawthorn,63 Liddiard St,4.0,h,2900000.0,S,Jellis,2017-07-01,5.3,3122.0,4.0,1.0,3.0,636.0,156.0,1890.0,Boroondara,-37.81931,145.04107,Southern Metropolitan,11308.0
Healesville,15A Westmount Rd,3.0,h,650000.0,SP,McGrath,2017-07-01,45.2,3777.0,3.0,2.0,4.0,724.0,156.6,2009.0,Yarra Ranges,-37.64685,145.52635,Northern Victoria,3307.0
Heidelberg Heights,3 Dougharty Rd,3.0,h,790000.0,S,Miles,2017-07-01,8.8,3081.0,3.0,2.0,1.0,458.0,130.32387777666423,1970.0,Banyule,-37.73569000000001,145.05913,Eastern Metropolitan,2947.0
Heidelberg Heights,55 McEwan Rd,2.0,h,780000.0,VB,Barry,2017-07-01,8.8,3081.0,2.0,1.0,1.0,588.0,163.2754371670089,1970.0,Banyule,-37.73764,145.05323,Eastern Metropolitan,2947.0
Heidelberg West,1 Bardia St,3.0,h,726500.0,S,William,2017-07-01,8.8,3081.0,3.0,1.0,0.0,593.0,95.0,1950.0,Banyule,-37.7482,145.04073,Eastern Metropolitan,2674.0
Heidelberg West,1 Ebony Pde,3.0,h,710000.0,S,William,2017-07-01,8.8,3081.0,3.0,1.0,1.0,577.0,157.2856958472595,1970.0,Banyule,-37.74307,145.0399,Eastern Metropolitan,2674.0
Highett,2/25 Wilson St,2.0,u,645000.0,S,Hodges,2017-07-01,16.0,3190.0,2.0,1.0,1.0,105.0,64.0,1970.0,Bayside,-37.94887,145.02647,Southern Metropolitan,4794.0
Hillside,3 Sage Cl,5.0,h,650500.0,SP,YPA,2017-07-01,18.0,3037.0,5.0,2.0,2.0,615.0,213.0,2007.0,Melton,-37.68455,144.73272,Western Metropolitan,5556.0
Huntingdale,9/220 Huntingdale Rd,3.0,h,750000.0,S,Ray,2017-07-01,12.3,3166.0,3.0,2.0,2.0,321.0,87.0,2005.0,Monash,-37.90415,145.10504,Southern Metropolitan,768.0
Jacana,34 Bliburg St,4.0,h,650000.0,PI,YPA,2017-07-01,14.0,3047.0,4.0,1.0,1.0,692.0,181.0,1960.0,Hume,-37.6876,144.91167,Northern Metropolitan,851.0
Jacana,12/1051 Pascoe Vale Rd,2.0,t,390000.0,S,YPA,2017-07-01,14.0,3047.0,2.0,1.0,1.0,165.0,89.0,1995.0,Hume,-37.68582,144.91638,Northern Metropolitan,851.0
Keilor Downs,25 Marriot Rd,3.0,h,810000.0,S,Bells,2017-07-01,15.5,3038.0,3.0,2.0,2.0,766.0,210.62396426859053,1970.0,Brimbank,-37.71424,144.7958,Western Metropolitan,3656.0
Keilor Downs,3 Medina Rd,3.0,h,735000.0,SP,Brad,2017-07-01,15.5,3038.0,3.0,2.0,2.0,749.0,180.0,1979.0,Brimbank,-37.72321,144.80882,Western Metropolitan,3656.0
Keilor East,18 Grandvalley Dr,2.0,t,520000.0,VB,Whiting,2017-07-01,11.7,3033.0,2.0,2.0,2.0,62.0,62.0,2014.0,Moonee Valley,-37.73893,144.87661,Western Metropolitan,5629.0
Keilor Lodge,8 Turin Pl,4.0,h,640000.0,PI,Barry,2017-07-01,15.5,3038.0,4.0,2.0,1.0,729.0,193.33836720626155,1987.0,Brimbank,-37.70115,144.80144,Western Metropolitan,570.0
Kensington,10 Rankins Rd,2.0,h,850000.0,VB,Nelson,2017-07-01,3.4,3031.0,2.0,1.0,0.0,133.0,49.218290631087925,1970.0,Melbourne,-37.78906,144.93173000000004,Northern Metropolitan,5263.0
Kensington,3/58 Rankins Rd,1.0,t,500000.0,VB,Nelson,2017-07-01,3.4,3031.0,1.0,1.0,0.0,142.0,35.44631045437791,1970.0,Melbourne,-37.79059,144.93145,Northern Metropolitan,5263.0
Kew,1/177 Brougham St,2.0,h,758000.0,S,Jellis,2017-07-01,5.4,3101.0,2.0,1.0,2.0,901.0,242.93936935160886,1970.0,Boroondara,-37.79719,145.03177,Southern Metropolitan,10331.0
Kew East,2/13 Westbrook St,2.0,u,862000.0,S,Jellis,2017-07-01,7.3,3102.0,2.0,1.0,1.0,1011.0,72.0,1970.0,Boroondara,-37.7972,145.05225,Southern Metropolitan,2671.0
Keysborough,15 Daylily Dr,4.0,h,965000.0,S,Ray,2017-07-01,25.2,3173.0,4.0,2.0,2.0,576.0,168.8172196229386,1970.0,Greater Dandenong,-38.00293,145.16465,South-Eastern Metropolitan,8459.0
Keysborough,33 Turramurra Dr,4.0,h,761000.0,S,Barry,2017-07-01,25.2,3173.0,4.0,1.0,2.0,680.0,170.0,1970.0,Greater Dandenong,-37.9865,145.16767,South-Eastern Metropolitan,8459.0
Kings Park,169 Gillespie Rd,3.0,h,520000.0,PI,Bells,2017-07-01,14.0,3021.0,3.0,1.0,2.0,570.0,146.78845957396697,1970.0,Brimbank,-37.73341,144.77161,Western Metropolitan,2878.0
Kings Park,12 Tanglewood St,3.0,h,530000.0,SP,YPA,2017-07-01,14.0,3021.0,3.0,1.0,1.0,532.0,112.0,1975.0,Brimbank,-37.731,144.77387,Western Metropolitan,2878.0
Kingsville,48 Coronation St,3.0,h,1020000.0,S,Village,2017-07-01,6.4,3012.0,3.0,1.0,0.0,281.0,95.20007466544497,1970.0,Maribyrnong,-37.80781,144.88083,Western Metropolitan,1808.0
Lalor,11 Benaroon Dr,4.0,h,750000.0,S,Ray,2017-07-01,16.3,3075.0,4.0,2.0,4.0,544.0,205.0,2008.0,Whittlesea,-37.66747,144.98802,Northern Metropolitan,8279.0
Lalor,226 Dalton Rd,3.0,h,635000.0,S,Harcourts,2017-07-01,16.3,3075.0,3.0,1.0,4.0,536.0,143.3232469140605,1970.0,Whittlesea,-37.67125,145.03171,Northern Metropolitan,8279.0
Lalor,2/70 David St,2.0,u,410000.0,S,Harcourts,2017-07-01,16.3,3075.0,2.0,1.0,1.0,143.0,31.645733098603195,1970.0,Whittlesea,-37.67222,145.0231,Northern Metropolitan,8279.0
Lalor,15 Dennis St,5.0,h,675000.0,SP,Harcourts,2017-07-01,16.3,3075.0,5.0,2.0,2.0,750.0,200.4197790389498,1970.0,Whittlesea,-37.67227000000001,145.03595,Northern Metropolitan,8279.0
Lower Plenty,13 Anthony Cl,5.0,h,880000.0,S,Barry,2017-07-01,14.6,3093.0,5.0,2.0,2.0,725.0,203.37142759916927,1970.0,Banyule,-37.72399,145.12069,Eastern Metropolitan,1624.0
Maidstone,3/10 Greenham St,2.0,t,520000.0,S,Jas,2017-07-01,6.4,3012.0,2.0,1.0,1.0,126.0,32.30561101824734,1970.0,Maribyrnong,-37.78775,144.87446,Western Metropolitan,3873.0
Maidstone,3/83 Mitchell St,3.0,t,895000.0,S,Rendina,2017-07-01,6.4,3012.0,3.0,2.0,2.0,262.0,153.0,2004.0,Maribyrnong,-37.78284,144.88098,Western Metropolitan,3873.0
Malvern East,69 Brunel St,3.0,h,2110000.0,S,Jellis,2017-07-01,8.4,3145.0,3.0,1.0,2.0,627.0,234.33822319085382,1970.0,Stonnington,-37.86996,145.05621000000005,Southern Metropolitan,8801.0
Maribyrnong,6 Clyde St,3.0,h,1050000.0,PI,Brad,2017-07-01,4.3,3032.0,3.0,2.0,1.0,563.0,169.29632513540957,1970.0,Maribyrnong,-37.769,144.89934,Western Metropolitan,4918.0
Melton,38 Gretel Gr,4.0,h,320000.0,SP,Raine,2017-07-01,31.7,3337.0,4.0,2.0,1.0,547.0,200.0,1986.0,Melton,-37.69026,144.57866,Western Victoria,3600.0
Melton,21 Sandra St,3.0,h,480000.0,SP,PRDNationwide,2017-07-01,31.7,3337.0,3.0,1.0,2.0,900.0,100.0,1980.0,Melton,-37.68738,144.57415,Western Victoria,3600.0
Mernda,26 Coppice St,4.0,h,670000.0,S,Harcourts,2017-07-01,25.9,3754.0,4.0,2.0,2.0,512.0,221.0,2012.0,Whittlesea,-37.58676,145.08889,Northern Metropolitan,5812.0
Mernda,6 Renaissance Bvd,4.0,h,520500.0,S,RW,2017-07-01,25.9,3754.0,4.0,2.0,2.0,482.0,124.22478756255822,1970.0,Whittlesea,-37.60238,145.08695,Northern Metropolitan,5812.0
Mill Park,2/2 Comeram Ct,2.0,u,460000.0,S,Love,2017-07-01,17.9,3082.0,2.0,1.0,1.0,241.0,88.0,2000.0,Whittlesea,-37.67231,145.05878,Northern Metropolitan,10529.0
Mill Park,18 Henricks Ct,3.0,h,610000.0,S,Ray,2017-07-01,17.9,3082.0,3.0,1.0,1.0,560.0,148.3224087575815,1970.0,Whittlesea,-37.66903,145.05091000000004,Northern Metropolitan,10529.0
Mitcham,29 Fuller St,3.0,h,950000.0,S,Noel,2017-07-01,17.2,3132.0,3.0,1.0,2.0,608.0,138.0,1975.0,Whitehorse,-37.82583,145.20608,Eastern Metropolitan,6871.0
Mitcham,2/2 Walter St,3.0,t,970000.0,VB,Noel,2017-07-01,17.2,3132.0,3.0,2.0,1.0,263.0,146.0,2016.0,Whitehorse,-37.8179,145.20658,Eastern Metropolitan,6871.0
Mont Albert,21 Barloa Rd,5.0,h,2200000.0,SP,Marshall,2017-07-01,10.2,3127.0,5.0,2.0,4.0,819.0,288.1099068348326,1970.0,Boroondara,-37.81269,145.10236,Eastern Metropolitan,2079.0
Mont Albert,11 Inglisby Rd,4.0,h,2320000.0,S,Jellis,2017-07-01,10.2,3127.0,4.0,2.0,5.0,728.0,270.11921955286346,1970.0,Whitehorse,-37.81402,145.10336,Eastern Metropolitan,2079.0
Montmorency,349 Main Rd,3.0,h,655000.0,S,Ray,2017-07-01,16.2,3094.0,3.0,2.0,3.0,382.0,128.0,1970.0,Banyule,-37.72857,145.12728,Eastern Metropolitan,3891.0
Moonee Ponds,6 Addison St,4.0,h,1810000.0,S,Jellis,2017-07-01,6.2,3039.0,4.0,2.0,2.0,431.0,170.17312049503624,1894.0,Moonee Valley,-37.77019,144.92691000000005,Western Metropolitan,6232.0
Moonee Ponds,59 Robinson St,2.0,h,1020000.0,S,Jellis,2017-07-01,6.2,3039.0,2.0,1.0,1.0,269.0,92.06839932327853,1970.0,Moonee Valley,-37.75782,144.92088,Western Metropolitan,6232.0
Moonee Ponds,27 The Strand,2.0,h,1250000.0,S,Nelson,2017-07-01,6.2,3039.0,2.0,1.0,1.0,450.0,149.2509849805275,1970.0,Moonee Valley,-37.76121,144.92525,Western Metropolitan,6232.0
Moorabbin,3 Bruthen St,3.0,h,1175000.0,PI,Buxton,2017-07-01,14.3,3189.0,3.0,2.0,6.0,650.0,197.510463844348,1970.0,Kingston,-37.9379,145.05456,Southern Metropolitan,2555.0
Mordialloc,51B Bear St,4.0,h,800000.0,PI,Ray,2017-07-01,21.5,3195.0,4.0,3.0,3.0,638.0,177.28461145314452,1970.0,Kingston,-38.00406,145.09502,South-Eastern Metropolitan,3650.0
Mordialloc,108 Chute St,4.0,h,1225000.0,S,O'Brien,2017-07-01,21.5,3195.0,4.0,2.0,2.0,893.0,262.421163630097,1970.0,Kingston,-37.99991,145.09417,South-Eastern Metropolitan,3650.0
Mount Waverley,12 Holskamp St,3.0,h,1205000.0,S,McGrath,2017-07-01,14.2,3149.0,3.0,2.0,2.0,402.0,143.0,1960.0,Monash,-37.87389,145.12783000000005,Eastern Metropolitan,13366.0
Mount Waverley,3 Huxtable St,4.0,h,1720000.0,S,Ray,2017-07-01,14.2,3149.0,4.0,2.0,3.0,741.0,245.9478929837043,1970.0,Monash,-37.86989000000001,145.1434,Eastern Metropolitan,13366.0
Mount Waverley,26 Malcolm Ct,5.0,h,1600000.0,S,Jellis,2017-07-01,14.2,3149.0,5.0,3.0,3.0,728.0,237.1895376588266,1970.0,Monash,-37.8778,145.11236,Eastern Metropolitan,13366.0
Mount Waverley,11 Maureen St,3.0,h,944000.0,S,Jellis,2017-07-01,14.2,3149.0,3.0,1.0,1.0,446.0,134.25050934646455,1970.0,Monash,-37.86071,145.1278,Eastern Metropolitan,13366.0
Mount Waverley,2 Merton Cl,3.0,h,1385000.0,S,Ray,2017-07-01,14.2,3149.0,3.0,1.0,2.0,807.0,167.0,1970.0,Monash,-37.86618,145.14757,Eastern Metropolitan,13366.0
Mount Waverley,24 Sunnyside Rd,3.0,h,2000000.0,VB,Fletchers,2017-07-01,14.2,3149.0,3.0,1.0,2.0,1028.0,181.0,1965.0,Monash,-37.89757,145.11825,Eastern Metropolitan,13366.0
Narre Warren,29 Bradley Tce,3.0,h,650000.0,SP,O'Brien,2017-07-01,34.1,3805.0,3.0,1.0,4.0,1042.0,274.4046597305477,1970.0,Casey,-38.03147,145.31126,South-Eastern Metropolitan,9376.0
Narre Warren,29 Hanley St,3.0,h,655000.0,SP,Only,2017-07-01,34.1,3805.0,3.0,2.0,2.0,731.0,194.50180113803887,1972.0,Casey,-38.02938,145.31876,South-Eastern Metropolitan,9376.0
Newport,2A Gordon St,2.0,h,710000.0,S,Williams,2017-07-01,6.2,3015.0,2.0,1.0,2.0,120.0,121.0,2011.0,Hobsons Bay,-37.84026,144.86667,Western Metropolitan,5498.0
Newport,34 Thorpe St,3.0,h,1330000.0,S,RT,2017-07-01,6.2,3015.0,3.0,1.0,3.0,758.0,232.36648767014444,1970.0,Hobsons Bay,-37.84522,144.86516,Western Metropolitan,5498.0
North Melbourne,187 Errol St,2.0,h,962000.0,S,Alexkarbon,2017-07-01,1.8,3051.0,2.0,1.0,0.0,91.0,2.0,1970.0,Melbourne,-37.80037,144.94981,Northern Metropolitan,6821.0
Northcote,26 Salisbury Gr,4.0,h,1900000.0,PI,Jellis,2017-07-01,5.3,3070.0,4.0,2.0,2.0,313.0,143.8892368793622,1970.0,Darebin,-37.76501,145.00269,Northern Metropolitan,11364.0
Northcote,14 Wardrop Gr,3.0,h,1605000.0,S,Nelson,2017-07-01,5.3,3070.0,3.0,1.0,0.0,507.0,180.24669989881897,1970.0,Darebin,-37.77124,145.002,Northern Metropolitan,11364.0
Northcote,65 Westgarth St,3.0,h,1415000.0,S,Woodards,2017-07-01,5.3,3070.0,3.0,1.0,1.0,366.0,135.21823461190692,1970.0,Darebin,-37.78103,144.998,Northern Metropolitan,11364.0
Nunawading,31 Olwen St,4.0,h,1100000.0,S,Fletchers,2017-07-01,15.4,3131.0,4.0,2.0,3.0,596.0,136.0,1975.0,Whitehorse,-37.80827,145.18098999999995,Eastern Metropolitan,4973.0
Nunawading,90 Springvale Rd,3.0,h,926000.0,S,Fletchers,2017-07-01,15.4,3131.0,3.0,1.0,0.0,738.0,208.65951538966837,1954.0,Whitehorse,-37.81376,145.17641,Eastern Metropolitan,4973.0
Oak Park,13 Kiama St,2.0,t,610000.0,S,Nelson,2017-07-01,11.2,3046.0,2.0,1.0,1.0,182.0,112.0,2015.0,Moreland,-37.712,144.91761,Northern Metropolitan,2651.0
Oakleigh East,1725 Dandenong Rd,5.0,h,1525000.0,S,Ray,2017-07-01,12.3,3166.0,5.0,3.0,6.0,774.0,245.64661801058955,1970.0,Monash,-37.90119,145.1068,Southern Metropolitan,2547.0
Ormond,2/21 Lillimur Rd,1.0,u,454000.0,S,Ray,2017-07-01,11.4,3204.0,1.0,1.0,1.0,1006.0,51.0,2010.0,Glen Eira,-37.90164,145.04138999999995,Southern Metropolitan,3578.0
Parkdale,13B Elm Gr,3.0,t,1000000.0,S,Obrien,2017-07-01,21.5,3195.0,3.0,2.0,2.0,298.0,124.0,1995.0,Kingston,-37.99464,145.08099,South-Eastern Metropolitan,5087.0
Parkdale,44 Melrose St,3.0,h,820000.0,S,Thomson,2017-07-01,21.5,3195.0,3.0,2.0,2.0,445.0,128.36187803207304,1997.0,Kingston,-37.99652,145.08523,South-Eastern Metropolitan,5087.0
Pascoe Vale,123 Cumberland Rd,3.0,h,870000.0,PI,Ray,2017-07-01,8.5,3044.0,3.0,1.0,2.0,654.0,184.4735099910763,1970.0,Moreland,-37.72796,144.93885,Northern Metropolitan,7485.0
Pascoe Vale,9 Dorset Rd,3.0,h,800000.0,SP,Barry,2017-07-01,8.5,3044.0,3.0,1.0,2.0,287.0,86.69145214220993,1970.0,Moreland,-37.72392,144.94951,Northern Metropolitan,7485.0
Pascoe Vale,5 Fleming Gr,5.0,h,1501000.0,S,Jellis,2017-07-01,8.5,3044.0,5.0,3.0,3.0,681.0,263.0,1960.0,Moreland,-37.72565,144.94953999999996,Northern Metropolitan,7485.0
Pascoe Vale,1 Hazel Gr,3.0,h,1663000.0,S,Nelson,2017-07-01,8.5,3044.0,3.0,1.0,2.0,956.0,298.6365272001857,1970.0,Moreland,-37.73103,144.93963,Northern Metropolitan,7485.0
Pascoe Vale,1 Virginia St,4.0,h,780000.0,VB,Brad,2017-07-01,8.5,3044.0,4.0,2.0,3.0,555.0,128.0,1950.0,Moreland,-37.71561,144.94336,Northern Metropolitan,7485.0
Point Cook,23 Bevan Ct,5.0,h,660000.0,S,Reliance,2017-07-01,14.7,3030.0,5.0,2.0,2.0,571.0,227.6,2011.0,Wyndham,-37.89467,144.72018,Western Metropolitan,15542.0
Port Melbourne,67 Ross St,3.0,h,1665000.0,S,Greg,2017-07-01,3.5,3207.0,3.0,3.0,2.0,121.0,83.62824887652003,1970.0,Port Phillip,-37.83591,144.93648000000005,Southern Metropolitan,8648.0
Port Melbourne,107 Stokes St,4.0,h,2450000.0,VB,Lucas,2017-07-01,3.5,3207.0,4.0,3.0,2.0,210.0,210.0,2010.0,Port Phillip,-37.83933,144.93771,Southern Metropolitan,8648.0
Reservoir,111 Boldrewood Pde,3.0,h,840000.0,SP,RW,2017-07-01,12.0,3073.0,3.0,1.0,4.0,614.0,120.0,1960.0,Darebin,-37.71562,145.02175,Northern Metropolitan,21650.0
Reservoir,57 Crevelli St,2.0,h,560000.0,S,Barry,2017-07-01,12.0,3073.0,2.0,1.0,1.0,198.0,52.6926880308946,1970.0,Darebin,-37.72874,145.02988,Northern Metropolitan,21650.0
Reservoir,7 Inverness St,4.0,h,900000.0,SP,Stockdale,2017-07-01,12.0,3073.0,4.0,1.0,2.0,836.0,232.80150580874394,1970.0,Darebin,-37.70343,145.03082,Northern Metropolitan,21650.0
Reservoir,78 McMahon Rd,4.0,h,902000.0,S,Barry,2017-07-01,12.0,3073.0,4.0,2.0,3.0,700.0,197.8978487474186,1970.0,Darebin,-37.71073,145.01775,Northern Metropolitan,21650.0
Reservoir,16 Muriel Ct,3.0,h,825000.0,S,RW,2017-07-01,12.0,3073.0,3.0,2.0,5.0,537.0,152.3389299961849,1970.0,Darebin,-37.70047,145.02881000000005,Northern Metropolitan,21650.0
Reservoir,3/76 Southernhay St,2.0,t,668500.0,S,Nelson,2017-07-01,12.0,3073.0,2.0,2.0,1.0,138.0,104.63,2014.0,Darebin,-37.72487,145.00705,Northern Metropolitan,21650.0
Richmond,13 Francis St,2.0,h,1165000.0,S,Biggin,2017-07-01,2.4,3121.0,2.0,1.0,1.0,149.0,67.78947697032598,1970.0,Yarra,-37.81954,145.00304,Northern Metropolitan,14949.0
Richmond,7/129 Hoddle St,2.0,u,890500.0,SP,Biggin,2017-07-01,2.4,3121.0,2.0,2.0,2.0,180.0,123.0,1940.0,Yarra,-37.81443,144.99079,Northern Metropolitan,14949.0
Richmond,2 Sutton Gr,2.0,h,1442000.0,S,Biggin,2017-07-01,2.4,3121.0,2.0,2.0,1.0,163.0,84.12863744509247,1970.0,Yarra,-37.82259000000001,144.99077,Northern Metropolitan,14949.0
Ringwood East,3/1 Mines Rd,2.0,u,560000.0,S,Barry,2017-07-01,21.3,3135.0,2.0,1.0,2.0,217.0,57.6022140728723,1985.0,Maroondah,-37.80526,145.24628,Eastern Metropolitan,4407.0
Rockbank,2013 Western Hwy,2.0,h,340000.0,SP,YPA,2017-07-01,23.8,3335.0,2.0,1.0,0.0,609.0,148.5109187570416,1970.0,Melton,-37.73289000000001,144.66615,Western Metropolitan,538.0
Rowville,11 Jindalee Cl,5.0,h,870000.0,S,Harcourts,2017-07-01,23.5,3178.0,5.0,2.0,2.0,733.0,217.0,1986.0,Knox,-37.91894,145.24305,South-Eastern Metropolitan,11667.0
Seaford,3/7 East Rd,3.0,u,572000.0,S,O'Brien,2017-07-01,35.4,3198.0,3.0,2.0,2.0,264.0,127.0,2002.0,Frankston,-38.10422,145.14158999999995,South-Eastern Metropolitan,8077.0
Seddon,2A Austin St,2.0,h,750000.0,S,Jas,2017-07-01,5.1,3011.0,2.0,1.0,1.0,104.0,37.17596167725179,1970.0,Maribyrnong,-37.80601,144.89663000000004,Western Metropolitan,2417.0
Seddon,57 Charles St,2.0,h,850000.0,VB,Village,2017-07-01,5.1,3011.0,2.0,1.0,1.0,152.0,91.0,1910.0,Maribyrnong,-37.80697,144.8928,Western Metropolitan,2417.0
Skye,29 Edinburgh Dr,4.0,h,640000.0,VB,hockingstuart,2017-07-01,34.7,3977.0,4.0,2.0,2.0,631.0,168.09749179604904,1970.0,Frankston,-38.10542,145.19951,South-Eastern Metropolitan,2756.0
South Morang,15 Ferncroft Dr,4.0,h,600000.0,PI,Millership,2017-07-01,20.5,3752.0,4.0,2.0,2.0,505.0,222.0,2009.0,Whittlesea,-37.61957,145.0948,Northern Metropolitan,7969.0
South Morang,7/7 Old Plenty Rd,3.0,u,386000.0,S,Millership,2017-07-01,20.5,3752.0,3.0,1.0,1.0,216.0,49.41036523008724,1970.0,Whittlesea,-37.64491,145.09233,Northern Metropolitan,7969.0
South Yarra,51 Moore St,2.0,h,1160000.0,S,Jellis,2017-07-01,2.7,3141.0,2.0,1.0,0.0,140.0,65.22778534101192,1970.0,Stonnington,-37.84369,144.98914,Southern Metropolitan,14887.0
Springvale,24 Garnsworthy St,3.0,h,752500.0,S,iSell,2017-07-01,20.8,3171.0,3.0,1.0,2.0,623.0,99.0,1950.0,Greater Dandenong,-37.94106,145.16193,South-Eastern Metropolitan,7412.0
St Albans,12 Altyre Ct,3.0,h,565000.0,S,Bells,2017-07-01,14.0,3021.0,3.0,1.0,2.0,614.0,110.0,1975.0,Brimbank,-37.73074,144.78925,Western Metropolitan,14042.0
St Albans,9 Gray Ct,3.0,h,610000.0,PI,YPA,2017-07-01,14.0,3021.0,3.0,1.0,2.0,563.0,171.0,1989.0,Brimbank,-37.7627,144.81107,Western Metropolitan,14042.0
St Kilda,15/2 Redan St,1.0,u,517500.0,SP,Woodards,2017-07-01,5.0,3182.0,1.0,1.0,0.0,980.0,74.0,1920.0,Port Phillip,-37.85954,144.98869,Southern Metropolitan,13240.0
St Kilda,7/27 Robe St,2.0,u,365000.0,VB,Rounds,2017-07-01,5.0,3182.0,2.0,1.0,1.0,881.0,49.0,1993.0,Port Phillip,-37.86476,144.97826,Southern Metropolitan,13240.0
Strathmore,2/30 Bulla Rd,2.0,h,646000.0,S,Nelson,2017-07-01,8.2,3041.0,2.0,1.0,1.0,184.0,53.025862880481895,1990.0,Moonee Valley,-37.7404,144.90835,Western Metropolitan,3284.0
Sunbury,11 Bannermann St,4.0,h,580000.0,S,Raine,2017-07-01,31.7,3429.0,4.0,2.0,2.0,613.0,221.0,2011.0,Hume,-37.59501,144.70068999999995,Western Metropolitan,14092.0
Sunbury,60 Heysen Dr,3.0,h,420000.0,S,Raine,2017-07-01,31.7,3429.0,3.0,1.0,2.0,466.0,101.0,1985.0,Hume,-37.57282,144.70553,Western Metropolitan,14092.0
Sunbury,18 Timins St,3.0,h,650000.0,S,YPA,2017-07-01,31.7,3429.0,3.0,3.0,1.0,852.0,225.4785628035252,1960.0,Hume,-37.58689,144.72865,Western Metropolitan,14092.0
Sunshine,2/17 Anderson Rd,3.0,t,525000.0,S,McGrath,2017-07-01,10.5,3020.0,3.0,2.0,1.0,177.0,45.76785739376737,1970.0,Brimbank,-37.79408,144.82613999999995,Western Metropolitan,3755.0
Sunshine North,10 Edna St,3.0,h,780000.0,SA,FN,2017-07-01,10.5,3020.0,3.0,1.0,2.0,690.0,189.62634301632644,1970.0,Brimbank,-37.77176,144.84062,Western Metropolitan,4217.0
Sunshine West,38 Collenso St,4.0,h,765000.0,S,Douglas,2017-07-01,10.5,3020.0,4.0,2.0,2.0,690.0,189.02961480190874,1970.0,Brimbank,-37.7875,144.80983999999995,Western Metropolitan,6763.0
Surrey Hills,1093 Riversdale Rd,3.0,h,2100000.0,VB,Jellis,2017-07-01,10.2,3127.0,3.0,1.0,9.0,841.0,124.0,1960.0,Whitehorse,-37.83729,145.10929,Southern Metropolitan,5457.0
Surrey Hills,35A Russell St,3.0,h,1385000.0,S,Fletchers,2017-07-01,10.2,3127.0,3.0,2.0,1.0,385.0,138.77772302948813,1993.0,Whitehorse,-37.82886,145.10093,Southern Metropolitan,5457.0
Tarneit,3 Rosebud St,3.0,h,451500.0,S,Reliance,2017-07-01,18.4,3029.0,3.0,1.0,1.0,346.0,85.91232227907922,1970.0,Wyndham,-37.84123,144.69648999999995,Western Metropolitan,10160.0
Tarneit,2 Skylark Ct,3.0,h,526000.0,S,Purplebricks,2017-07-01,18.4,3029.0,3.0,2.0,2.0,407.0,146.0,2010.0,Wyndham,-37.83867,144.7034,Western Metropolitan,10160.0
Taylors Hill,3 Highlander Ct,4.0,h,605500.0,S,YPA,2017-07-01,18.0,3037.0,4.0,2.0,2.0,724.0,193.0,2002.0,Melton,-37.71071,144.74962,Western Metropolitan,4242.0
Taylors Lakes,16 Shoppers La,3.0,h,427500.0,S,Ray,2017-07-01,15.5,3038.0,3.0,2.0,2.0,189.0,44.405615223349386,1970.0,Brimbank,-37.70308,144.79953999999995,Western Metropolitan,5336.0
The Basin,65 Government Rd,3.0,h,551200.0,SP,iTRAK,2017-07-01,27.0,3154.0,3.0,1.0,2.0,1007.0,260.83122484940554,1970.0,Knox,-37.86387,145.31762,Eastern Metropolitan,1690.0
Thomastown,2/11 French St,3.0,u,542000.0,S,Ray,2017-07-01,15.3,3074.0,3.0,2.0,2.0,213.0,55.83722911697667,1970.0,Whittlesea,-37.67748,145.01791,Northern Metropolitan,7955.0
Thornbury,329 Gillies St,4.0,h,2070000.0,SP,Jellis,2017-07-01,7.0,3071.0,4.0,3.0,2.0,530.0,251.0,2016.0,Darebin,-37.76281,145.01986000000005,Northern Metropolitan,8870.0
Toorak,113 Grange Rd,6.0,h,2800000.0,S,Marshall,2017-07-01,4.1,3142.0,6.0,2.0,2.0,581.0,254.29909761685556,1970.0,Stonnington,-37.83195,145.01215,Southern Metropolitan,7217.0
Truganina,2/7 Cabarita St,2.0,t,385000.0,SP,Reliance,2017-07-01,18.4,3029.0,2.0,1.0,1.0,206.0,46.73494976772038,1970.0,Wyndham,-37.84219,144.71155,Western Metropolitan,5811.0
Tullamarine,4/48 Banksia Gr,3.0,h,500000.0,SP,Jason,2017-07-01,12.9,3043.0,3.0,1.0,1.0,268.0,68.03454751548634,1970.0,Hume,-37.70367,144.88081,Western Metropolitan,3296.0
Tullamarine,3 Henderson Rd,4.0,h,821000.0,S,Jason,2017-07-01,12.9,3043.0,4.0,1.0,6.0,763.0,210.42280185210467,1970.0,Hume,-37.69048,144.87312,Western Metropolitan,3296.0
Vermont,2/36 Halls Pde,3.0,t,917000.0,S,Noel,2017-07-01,17.2,3133.0,3.0,2.0,2.0,260.0,85.13315207656662,2004.0,Whitehorse,-37.831,145.19843999999995,Eastern Metropolitan,4181.0
Viewbank,33 Eamon Dr,4.0,h,1115000.0,S,Miles,2017-07-01,8.9,3084.0,4.0,2.0,2.0,592.0,179.8140407378333,1970.0,Banyule,-37.73789,145.08952,Eastern Metropolitan,2698.0
Viewbank,34 Toumlin Gr,3.0,h,905000.0,SP,Miles,2017-07-01,8.9,3084.0,3.0,2.0,2.0,331.0,166.0,2001.0,Banyule,-37.73298,145.08893999999995,Eastern Metropolitan,2698.0
